Username,label,Time,action
新客聊聊而已啦 20:39,"['', '新客']",20:39,['进入直播间']
未关注新客锦佑谦承 20:39,"['未关注', '新客']",20:39,['从推荐来了']
新客馒头爱奋斗08 20:39,"['', '新客']",20:39,['从推荐来了']
老客婷ing029 20:39,"['', '老客']",20:39,['点击了 国内现货  L*V 斜挎包']
老客夏天的风 20:38,"['', '老客']",20:38,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客夏艳 20:39,"['', '老客']",20:39,['从推荐来了']
老客不老传说2011 20:39,"['', '老客']",20:39,['从推荐来了']
老客清晨暖阳 20:39,"['', '老客']",20:39,['从直播频道关注来了']
老客双豆糖水 20:37,"['', '老客']",20:37,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
新客馒头爱奋斗08 20:39,"['', '新客']",20:39,['点击了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
新客1990PP 20:39,"['', '新客']",20:39,['进入直播间']
老客tbNick_pijul 20:39,"['', '老客']",20:39,['从直播频道关注来了']
新客小雪26嘻嘻嘻 20:39,"['', '新客']",20:39,['点击了 国内现货  L*V 斜挎包']
未关注新客tbNick_pyvgo 20:39,"['未关注', '新客']",20:39,['进入直播间']
未关注新客诺匹 20:39,"['未关注', '新客']",20:39,['进入直播间']
新客tbNick_i9fz6 20:39,"['', '新客']",20:39,['从直播频道关注来了']
老客多啦猪_1314 20:39,"['', '老客']",20:39,['从直播频道关注来了']
老客不老传说2011 20:39,"['', '老客']",20:39,['点击了 国内现货  L*V 斜挎包']
未关注新客pochibb:miami 20:40,"['未关注', '新客']",20:40,['进入直播间']
未关注新客pochibb:柠檬 20:40,"['未关注', '新客']",20:40,['进入直播间']
老客不老传说2011 20:39,"['', '老客']",20:39,['点击了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
新客Zccbabyzcc 20:40,"['', '新客']",20:40,['进入直播间']
老客小不懂51 20:40,"['', '老客']",20:40,['进入直播间']
新客小油菜111111 20:40,"['', '新客']",20:40,['进入直播间']
新客shmily阿信 20:40,"['', '新客']",20:40,['上架蓝色和绿色']
老客文心雕龙 20:40,"['', '老客']",20:40,['从直播频道关注来了']
新客小胖舒莉 20:40,"['', '新客']",20:40,['从直播频道关注来了']
新客Rainbow 20:40,"['', '新客']",20:40,['进入直播间']
老客双豆糖水 20:40,"['', '老客']",20:40,['加购了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
老客多啦猪_1314 20:40,"['', '老客']",20:40,['从直播频道关注来了']
老客锕寶頭 20:40,"['', '老客']",20:40,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
新客小丫嘟嘟 20:40,"['', '新客']",20:40,['进入直播间']
新客程程q宝贝 20:40,"['', '新客']",20:40,['从推荐来了']
老客凌云 20:40,"['', '老客']",20:40,['进入直播间']
老客若若若 20:40,"['', '老客']",20:40,['进入直播间']
老客唔西迪西 20:40,"['', '老客']",20:40,['从推荐来了']
新客英淘小丸纸 20:40,"['', '新客']",20:40,['进入直播间']
新客elaine83333 20:40,"['', '新客']",20:40,['从推荐来了']
新客茜茜Qd 20:40,"['', '新客']",20:40,['进入直播间']
老客安11253324 20:40,"['', '老客']",20:40,['进入直播间']
新客用户_65287526 20:40,"['', '新客']",20:40,['从推荐来了']
老客夏天的风 20:40,"['', '老客']",20:40,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客锕寶頭 20:40,"['', '老客']",20:40,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
新客shmily阿信 20:40,"['', '新客']",20:40,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客乂爻 20:40,"['', '老客']",20:40,['从直播频道关注来了']
新客木头人是吃货88 20:40,"['', '新客']",20:40,['进入直播间']
老客陶陶_hp2002lht 20:40,"['', '老客']",20:40,['从推荐来了']
老客隐庭微笑 20:40,"['', '老客']",20:40,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
新客妙脆角 20:40,"['', '新客']",20:40,['从推荐来了']
老客澄小抖 20:40,"['', '老客']",20:40,['从推荐来了']
老客锕寶頭 20:40,"['', '老客']",20:40,['啥？269？']
老客希希 20:41,"['', '老客']",20:41,['进入直播间']
未关注新客pochibb:miami 20:41,"['未关注', '新客']",20:41,['进入直播间']
未关注新客pochibb:柠檬 20:41,"['未关注', '新客']",20:41,['进入直播间']
未关注新客小小王子子 20:41,"['未关注', '新客']",20:41,['进入直播间']
老客希希 20:41,"['', '老客']",20:41,['从推荐来了']
老客豆豆豆豆 20:41,"['', '老客']",20:41,['从推荐来了']
新客shmily阿信 20:41,"['', '新客']",20:41,['269吗']
老客早起的虫 20:41,"['', '老客']",20:41,['进入直播间']
老客锕寶頭 20:41,"['', '老客']",20:41,['上的LULU瑜伽裤']
老客凯特 20:41,"['', '老客']",20:41,['从直播频道关注来了']
新客芊小宝^(00)^--+ 20:41,"['', '新客']",20:41,['进入直播间']
老客陶陶_hp2002lht 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
未关注新客青烟上天 20:41,"['未关注', '新客']",20:41,['进入直播间']
新客鱼小桃桃f 20:41,"['', '新客']",20:41,['从直播频道关注来了']
老客锕寶頭 20:41,"['', '老客']",20:41,['柠檬扣工资']
新客Janrenen 20:41,"['', '新客']",20:41,['进入直播间']
未关注新客欧衣儿 20:41,"['未关注', '新客']",20:41,['进入直播间']
老客乂爻 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客锕寶頭 20:41,"['', '老客']",20:41,['']
老客不洗脸的大白娃 20:41,"['', '老客']",20:41,['从推荐来了']
未关注新客坏佳佳 20:41,"['未关注', '新客']",20:41,['从推荐来了']
老客你猜我猜不猜 20:41,"['', '老客']",20:41,['从直播频道关注来了']
老客我是爱吃酸辣凉面的扎克呀 19:25,"['', '老客']",19:25,['从直播频道关注来了']
老客希希 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客锕寶頭 20:41,"['', '老客']",20:41,['可以']
老客隐庭微笑 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】A065 lu*lu 女瑜伽裤 蓝色 6码']
老客锕寶頭 20:41,"['', '老客']",20:41,['一杯奶茶']
未关注新客权世界GD.VIP 20:41,"['未关注', '新客']",20:41,['进入直播间']
老客家有三宝 20:41,"['', '老客']",20:41,['从推荐来了']
老客陶陶_hp2002lht 20:41,"['', '老客']",20:41,['从推荐来了']
老客璟芸0527 20:41,"['', '老客']",20:41,['从直播频道关注来了']
老客爱吃榴莲的小姐姐 20:42,"['', '老客']",20:42,['从直播频道关注来了']
老客乂爻 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客夏天的风 20:40,"['', '老客']",20:40,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客锕寶頭 20:42,"['', '老客']",20:42,['把人家新粉吓到了']
老客隐庭微笑 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客麦乐迪 20:41,"['', '老客']",20:41,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:miami 20:42,"['未关注', '新客']",20:42,['进入直播间']
新客shmily阿信 20:41,"['', '新客']",20:41,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:42,"['未关注', '新客']",20:42,['进入直播间']
老客猪猪的阿兔 20:42,"['', '老客']",20:42,['从直播频道关注来了']
老客你猜我猜不猜 20:41,"['', '老客']",20:41,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
新客PPG 20:42,"['', '新客']",20:42,['点击了 国内现货  L*V 斜挎包']
未关注新客用户_92055355 20:42,"['未关注', '新客']",20:42,['从推荐来了']
老客tbNick_cx72f 20:42,"['', '老客']",20:42,['进入直播间']
新客鱼小桃桃f 20:42,"['', '新客']",20:42,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客凯特 20:42,"['', '老客']",20:42,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客shmily阿信 20:42,"['', '新客']",20:42,['']
新客羽毛天上飞 20:42,"['', '新客']",20:42,['进入直播间']
未关注新客刘大侠 20:42,"['未关注', '新客']",20:42,['进入直播间']
新客小九宝 20:42,"['', '新客']",20:42,['进入直播间']
老客锕寶頭 20:42,"['', '老客']",20:42,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客锕寶頭 20:42,"['', '老客']",20:42,['从推荐来了']
新客用户_墨墨宝宝 20:42,"['', '新客']",20:42,['从直播频道关注来了']
新客虚心de金鱼 20:42,"['', '新客']",20:42,['从推荐来了']
新客鱼小桃桃f 20:42,"['', '新客']",20:42,['多少钱？']
老客shmily阿信 20:42,"['', '老客']",20:42,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客shmily阿信 20:42,"['', '老客']",20:42,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注老客北茉 20:42,"['未关注', '老客']",20:42,['进入直播间']
老客hp2003718lht 19:16,"['', '老客']",19:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客暴躁的大粽子 20:42,"['未关注', '新客']",20:42,['从推荐来了']
老客开心就好 20:42,"['', '老客']",20:42,['从直播频道关注来了']
老客锕寶頭 20:42,"['', '老客']",20:42,['上才艺']
新客羽毛天上飞 20:42,"['', '新客']",20:42,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
未关注新客酒干躺哪屋 20:43,"['未关注', '新客']",20:43,['进入直播间']
新客阳杨米子米子 20:43,"['', '新客']",20:43,['从直播频道关注来了']
老客tbNick_cx72f 20:42,"['', '老客']",20:42,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
老客锕寶頭 20:43,"['', '老客']",20:43,['']
老客鱼小桃桃f 20:42,"['', '老客']",20:42,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:miami 20:43,"['未关注', '新客']",20:43,['进入直播间']
未关注新客pochibb:柠檬 20:43,"['未关注', '新客']",20:43,['进入直播间']
老客双豆糖水 20:42,"['', '老客']",20:42,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客玥彤 20:43,"['', '新客']",20:43,['从直播频道关注来了']
新客糖炒栗子 20:43,"['', '新客']",20:43,['进入直播间']
未关注新客蓝精灵 20:43,"['未关注', '新客']",20:43,['进入直播间']
老客鱼小桃桃f 20:43,"['', '老客']",20:43,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客TB_liliya 20:43,"['', '新客']",20:43,['从推荐来了']
未关注老客北茉 20:43,"['未关注', '老客']",20:43,['进入直播间']
老客锕寶頭 20:43,"['', '老客']",20:43,['还有一个多小时']
老客锕寶頭 20:43,"['', '老客']",20:43,['怎么办']
老客麦乐迪 20:43,"['', '老客']",20:43,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客Vivian 20:43,"['', '老客']",20:43,['从直播频道关注来了']
未关注新客Nice_精致的小工匠 20:43,"['未关注', '新客']",20:43,['进入直播间']
老客鱼小桃桃f 20:43,"['', '老客']",20:43,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客豆豆儿 20:43,"['', '老客']",20:43,['从直播频道关注来了']
新客大爷少吃点 20:43,"['', '新客']",20:43,['从推荐来了']
老客锕寶頭 20:43,"['', '老客']",20:43,['你新的东西上太快了']
老客鱼小桃桃f 20:43,"['', '老客']",20:43,['简直不敢相信']
老客shmily阿信 20:43,"['', '老客']",20:43,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客Lilyw小智 20:43,"['', '老客']",20:43,['进入直播间']
未关注新客tbNick_4l559 20:43,"['未关注', '新客']",20:43,['进入直播间']
老客乂爻 20:43,"['', '老客']",20:43,['进入直播间']
新客用户_92141488 20:43,"['', '新客']",20:43,['进入直播间']
老客双豆糖水 20:43,"['', '老客']",20:43,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客隐庭微笑 20:39,"['', '老客']",20:39,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客杨枝甘露 20:43,"['', '老客']",20:43,['从推荐来了']
未关注新客塩水 20:43,"['未关注', '新客']",20:43,['进入直播间']
未关注老客北茉 20:43,"['未关注', '老客']",20:43,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:miami 20:44,"['未关注', '新客']",20:44,['进入直播间']
未关注新客pochibb:柠檬 20:44,"['未关注', '新客']",20:44,['进入直播间']
新客hazel窝窝 20:44,"['', '新客']",20:44,['从推荐来了']
新客tindy5266 20:44,"['', '新客']",20:44,['进入直播间']
老客wxx__ 20:42,"['', '老客']",20:42,['从直播频道关注来了']
老客慧慧子 20:44,"['', '老客']",20:44,['进入直播间']
老客路易莎克拉克 20:44,"['', '老客']",20:44,['从推荐来了']
新客叮当小蓉 20:44,"['', '新客']",20:44,['从直播频道关注来了']
老客身娇体软易推倒 20:44,"['', '老客']",20:44,['进入直播间']
老客米芽兔耳朵 20:44,"['', '老客']",20:44,['从推荐来了']
老客苏_苏Sue 20:44,"['', '老客']",20:44,['从直播频道关注来了']
老客锕寶頭 20:44,"['', '老客']",20:44,['应该挤牙膏一样的拿出来🤣']
老客麦乐迪 20:44,"['', '老客']",20:44,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客瑞雪飘霞 20:44,"['', '老客']",20:44,['进入直播间']
老客wxx__ 20:44,"['', '老客']",20:44,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客Jessic001 20:44,"['', '新客']",20:44,['从商品详情来了']
未关注新客靓丽 20:44,"['未关注', '新客']",20:44,['从推荐来了']
新客用户_13845554 20:44,"['', '新客']",20:44,['从直播频道关注来了']
新客恋风及尘 20:44,"['', '新客']",20:44,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客麻里叶子ls 20:44,"['', '新客']",20:44,['进入直播间']
新客Lqqby 20:44,"['', '新客']",20:44,['进入直播间']
未关注新客喵喵咪咪哆啦 20:44,"['未关注', '新客']",20:44,['从推荐来了']
老客毛豆麻麻白白 20:44,"['', '老客']",20:44,['从直播频道关注来了']
新客恋风及尘 20:44,"['', '新客']",20:44,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
新客Lqqby 20:44,"['', '新客']",20:44,['从直播频道关注来了']
未关注新客pochibb:miami 20:45,"['未关注', '新客']",20:45,['进入直播间']
老客shmily阿信 20:44,"['', '老客']",20:44,['红色的多大？']
未关注新客pochibb:柠檬 20:45,"['未关注', '新客']",20:45,['进入直播间']
新客TU__TU 20:45,"['', '新客']",20:45,['从直播频道关注来了']
新客LOVE承奇 20:45,"['', '新客']",20:45,['从直播频道关注来了']
新客多彩de苏打yu 20:45,"['', '新客']",20:45,['进入直播间']
老客鱼小桃桃f 20:44,"['', '老客']",20:44,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客春风拂面暖意浓 20:45,"['', '新客']",20:45,['进入直播间']
未关注新客帅子618 20:45,"['未关注', '新客']",20:45,['进入直播间']
老客锕寶頭 20:45,"['', '老客']",20:45,['链接上就剩海军蓝了']
老客麦乐迪 20:45,"['', '老客']",20:45,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客tbNick_ghuy9 20:45,"['未关注', '新客']",20:45,['进入直播间']
老客hi小黏糊 20:45,"['', '老客']",20:45,['进入直播间']
老客悠在线 20:45,"['', '老客']",20:45,['从推荐来了']
新客恋风及尘 20:44,"['', '新客']",20:44,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
新客华女 20:45,"['', '新客']",20:45,['从直播频道关注来了']
老客coco_li_li 20:45,"['', '老客']",20:45,['从推荐来了']
新客可可 20:45,"['', '新客']",20:45,['从推荐来了']
老客天一接水 20:45,"['', '老客']",20:45,['进入直播间']
老客夏天的风 20:45,"['', '老客']",20:45,['从推荐来了']
新客恋风及尘 20:45,"['', '新客']",20:45,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
老客鱼小桃桃f 20:45,"['', '老客']",20:45,['这个男女同款哇']
老客米芽兔耳朵 20:45,"['', '老客']",20:45,['从推荐来了']
新客Sammi唐 20:45,"['', '新客']",20:45,['进入直播间']
未关注新客龙發1954 20:45,"['未关注', '新客']",20:45,['从推荐来了']
老客锕寶頭 20:45,"['', '老客']",20:45,['@鱼小桃桃f 对']
未关注新客冷月无双 20:45,"['未关注', '新客']",20:45,['进入直播间']
新客tbNick_bcinn 20:45,"['', '新客']",20:45,['进入直播间']
老客凯旋门 20:45,"['', '老客']",20:45,['从直播频道关注来了']
未关注新客冷月无双 20:45,"['未关注', '新客']",20:45,['从推荐来了']
新客荷兰猪PP 20:46,"['', '新客']",20:46,['从推荐来了']
老客我是爱吃酸辣凉面的扎克呀 20:45,"['', '老客']",20:45,['从直播频道关注来了']
未关注老客鲸鱼吃吃吃 20:45,"['未关注', '老客']",20:45,['从推荐来了']
老客茶茶 20:45,"['', '老客']",20:45,['进入直播间']
老客夏天的风 20:45,"['', '老客']",20:45,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:miami 20:46,"['未关注', '新客']",20:46,['进入直播间']
老客shmily阿信 20:45,"['', '老客']",20:45,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:46,"['未关注', '新客']",20:46,['进入直播间']
老客阿新成绩好晴天 20:46,"['', '老客']",20:46,['进入直播间']
未关注新客忘记 20:46,"['未关注', '新客']",20:46,['进入直播间']
新客然然然 20:46,"['', '新客']",20:46,['进入直播间']
老客氹氹转 20:46,"['', '老客']",20:46,['进入直播间']
老客锕寶頭 20:45,"['', '老客']",20:45,['可以配情侣装']
老客shmily阿信 20:45,"['', '老客']",20:45,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客晚霞 20:46,"['未关注', '新客']",20:46,['进入直播间']
老客shmily阿信 20:46,"['', '老客']",20:46,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客zhleieeeee 20:46,"['', '老客']",20:46,['从直播频道关注来了']
老客pingguo 20:46,"['', '老客']",20:46,['进入直播间']
老客灰兔子 20:46,"['', '老客']",20:46,['进入直播间']
新客桃红的青藏龙胆 20:46,"['', '新客']",20:46,['进入直播间']
未关注新客qin2855 20:46,"['未关注', '新客']",20:46,['进入直播间']
老客糖果 20:46,"['', '老客']",20:46,['从直播频道关注来了']
未关注新客Jeffrey_XL 20:46,"['未关注', '新客']",20:46,['从推荐来了']
老客教父812 20:46,"['', '老客']",20:46,['从推荐来了']
新客Jane 20:46,"['', '新客']",20:46,['从推荐来了']
未关注新客tb452327357 20:46,"['未关注', '新客']",20:46,['从推荐来了']
老客yukilo 20:46,"['', '老客']",20:46,['进入直播间']
新客忧伤的泰迪 20:46,"['', '新客']",20:46,['从直播频道关注来了']
未关注新客tb464969925 20:46,"['未关注', '新客']",20:46,['进入直播间']
老客灰兔子 20:46,"['', '老客']",20:46,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
老客shmily阿信 20:46,"['', '老客']",20:46,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客准准提 20:46,"['', '老客']",20:46,['从推荐来了']
未关注老客恐龙王国的冷吃兔 20:47,"['未关注', '老客']",20:47,['进入直播间']
老客快乐的小汉堡包 20:46,"['', '老客']",20:46,['从推荐来了']
老客85号蓝朋友 20:46,"['', '老客']",20:46,['从直播频道关注来了']
未关注新客pochibb:miami 20:47,"['未关注', '新客']",20:47,['进入直播间']
未关注新客pochibb:柠檬 20:47,"['未关注', '新客']",20:47,['进入直播间']
未关注新客tbNick_7ltns 20:47,"['未关注', '新客']",20:47,['进入直播间']
未关注新客岁月静好 20:47,"['未关注', '新客']",20:47,['进入直播间']
未关注新客平淡悠然沈老太 20:47,"['未关注', '新客']",20:47,['进入直播间']
老客游向大海的鱼1112 20:46,"['', '老客']",20:46,['进入直播间']
老客教父812 20:47,"['', '老客']",20:47,['进入直播间']
老客shmily阿信 20:47,"['', '老客']",20:47,['没看到红色']
未关注新客翊#6920 20:47,"['未关注', '新客']",20:47,['从推荐来了']
老客小嘴壶000 20:47,"['', '老客']",20:47,['从推荐来了']
未关注新客qin2855 20:47,"['未关注', '新客']",20:47,['进入直播间']
老客麦乐迪 20:47,"['', '老客']",20:47,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客shmily阿信 20:47,"['', '老客']",20:47,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客黑着眼眶熬着夜 20:47,"['未关注', '新客']",20:47,['从推荐来了']
老客yuki 20:47,"['', '老客']",20:47,['进入直播间']
未关注新客忘记 20:47,"['未关注', '新客']",20:47,['进入直播间']
老客麦乐迪 20:46,"['', '老客']",20:46,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客shmily阿信 20:47,"['', '老客']",20:47,['看到了']
未关注新客tbNick_gv60t 20:47,"['未关注', '新客']",20:47,['从推荐来了']
未关注新客翊#6920 20:47,"['未关注', '新客']",20:47,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客鸣鸣不一样 20:47,"['', '新客']",20:47,['从直播频道关注来了']
未关注新客绿水青山 20:47,"['未关注', '新客']",20:47,['从推荐来了']
老客shmily阿信 20:47,"['', '老客']",20:47,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客游向大海的鱼1112 20:47,"['', '老客']",20:47,['进入直播间']
老客麦乐迪 20:47,"['', '老客']",20:47,['40？']
老客瑞雪飘霞 20:47,"['', '老客']",20:47,['进入直播间']
未关注新客tbNick_gv60t 20:47,"['未关注', '新客']",20:47,['进入直播间']
未关注新客翊#6920 20:47,"['未关注', '新客']",20:47,['进入直播间']
新客Jane 20:47,"['', '新客']",20:47,['进入直播间']
老客米芽兔耳朵 20:47,"['', '老客']",20:47,['进入直播间']
老客夏天的风 20:47,"['', '老客']",20:47,['进入直播间']
新客恋风及尘 20:47,"['', '新客']",20:47,['进入直播间']
新客Lqqby 20:47,"['', '新客']",20:47,['进入直播间']
老客wxx__ 20:47,"['', '老客']",20:47,['进入直播间']
老客锕寶頭 20:47,"['', '老客']",20:47,['进入直播间']
新客羽毛天上飞 20:47,"['', '新客']",20:47,['进入直播间']
老客鱼小桃桃f 20:47,"['', '老客']",20:47,['进入直播间']
老客隐庭微笑 20:47,"['', '老客']",20:47,['进入直播间']
老客麦乐迪 20:47,"['', '老客']",20:47,['进入直播间']
老客shmily阿信 20:47,"['', '老客']",20:47,['进入直播间']
新客直播助理7 20:47,"['', '新客']",20:47,['进入直播间']
新客Rainbow 20:47,"['', '新客']",20:47,['从直播频道关注来了']
未关注新客pochibb:miami 20:48,"['未关注', '新客']",20:48,['进入直播间']
未关注新客pochibb:柠檬 20:48,"['未关注', '新客']",20:48,['进入直播间']
老客胡乱花钱 20:48,"['', '老客']",20:48,['从推荐来了']
未关注新客就爱粉粉哒 20:48,"['未关注', '新客']",20:48,['进入直播间']
老客风雨无阻一路前行@ 20:48,"['', '老客']",20:48,['进入直播间']
老客黑小喵 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客姥姥秋 20:48,"['', '老客']",20:48,['进入直播间']
新客苗苗苗 20:48,"['', '新客']",20:48,['从直播频道关注来了']
老客麦乐迪 20:48,"['', '老客']",20:48,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客忘记 20:48,"['未关注', '新客']",20:48,['进入直播间']
未关注新客异芒星 20:48,"['未关注', '新客']",20:48,['从推荐来了']
未关注新客tbNick_w283u 20:48,"['未关注', '新客']",20:48,['从推荐来了']
未关注新客翊#6920 20:48,"['未关注', '新客']",20:48,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客.杨小阳. 20:48,"['', '新客']",20:48,['从直播频道关注来了']
未关注新客鬼灵又精怪 20:48,"['未关注', '新客']",20:48,['从推荐来了']
老客欢声笑语 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客假不假+_+ 20:48,"['', '老客']",20:48,['进入直播间']
老客Y@ngJing 20:48,"['', '老客']",20:48,['进入直播间']
新客美妞?? 20:48,"['', '新客']",20:48,['从商品详情来了']
新客tbNick_32839 20:48,"['', '新客']",20:48,['进入直播间']
新客apollo_m 20:48,"['', '新客']",20:48,['从直播频道关注来了']
老客dudu:) 20:48,"['', '老客']",20:48,['从推荐来了']
未关注新客飘飘&mdash;皮皮518 20:48,"['未关注', '新客']",20:48,['从推荐来了']
老客假不假+_+ 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客舒舒圈圈Circle 20:48,"['', '老客']",20:48,['进入直播间']
老客贝壳1518b:-D 20:48,"['', '老客']",20:48,['从推荐来了']
老客Y@ngJing 20:48,"['', '老客']",20:48,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客Jane 20:48,"['', '新客']",20:48,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客斗笠翁 20:48,"['未关注', '新客']",20:48,['从推荐来了']
老客舒舒圈圈Circle 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客风雨无阻一路前行@ 20:48,"['', '老客']",20:48,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客江生生2008 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客jucy 20:48,"['', '老客']",20:48,['从直播频道关注来了']
老客欢声笑语 20:48,"['', '老客']",20:48,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客安然 20:49,"['', '新客']",20:49,['进入直播间']
新客用户_墨墨宝宝 20:49,"['', '新客']",20:49,['从直播频道关注来了']
老客小白鼠很乐观 20:49,"['', '老客']",20:49,['从推荐来了']
新客tb9717 20:49,"['', '新客']",20:49,['从推荐来了']
新客咖啡不加糖 20:49,"['', '新客']",20:49,['进入直播间']
新客安然 20:49,"['', '新客']",20:49,['。']
老客麦乐迪 20:49,"['', '老客']",20:49,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:miami 20:49,"['未关注', '新客']",20:49,['进入直播间']
老客zhang小shuang 20:49,"['', '老客']",20:49,['进入直播间']
老客dudu:) 20:48,"['', '老客']",20:48,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
未关注新客pochibb:柠檬 20:49,"['未关注', '新客']",20:49,['进入直播间']
老客快乐的北北 20:49,"['', '老客']",20:49,['从直播频道关注来了']
老客用户_97173613 20:49,"['', '老客']",20:49,['从直播频道关注来了']
老客浪漫水芙蓉 20:49,"['', '老客']",20:49,['从推荐来了']
老客希希 20:49,"['', '老客']",20:49,['从直播频道关注来了']
新客安然 20:49,"['', '新客']",20:49,['点击了 国内现货  L*V 斜挎包']
老客假不假+_+ 20:49,"['', '老客']",20:49,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客冰冰 20:49,"['未关注', '新客']",20:49,['进入直播间']
老客大鸭梨 20:49,"['', '老客']",20:49,['进入直播间']
未关注新客一叶小舟596 20:49,"['未关注', '新客']",20:49,['从推荐来了']
新客小胖丁本丁er 20:49,"['', '新客']",20:49,['从直播频道关注来了']
老客欢声笑语 20:49,"['', '老客']",20:49,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客duoduo 20:49,"['', '老客']",20:49,['从推荐来了']
